0	7.05419	16.1469	1.5354	13.441	
0.102564	6.28318	16.0978	-0.0358248	1.39899	
0.205128	11.2387	20	-0.140299	-2.65115	
0.307692	11.3097	20	0.0521317	1.84405	
0.410256	8.8724	16.6536	-0.129398	-2.48219	
0.512821	7.42656	16.2215	0.064162	1.33153	
0.615385	8.79775	16.5294	-0.06082	-0.813796	
0.717949	9.10985	16.5925	0.0656074	0.658311	
0.820513	9.41025	16.6562	-0.047981	-0.367264	
0.923077	9.58851	16.6908	0.0646722	0.467202	
1.02564	9.64411	16.6977	-0.0434627	-0.20044	
1.12821	9.66331	16.6962	0.0603042	0.33463	
1.23077	9.6073	16.677	-0.0424419	-0.123672	
1.33333	9.58867	16.6691	0.0541519	0.221182	
1.4359	9.53944	16.6546	-0.0421574	-0.0840387	
1.53846	9.52553	16.6499	0.0479254	0.132831	
1.64103	9.5024	16.6435	-0.0413123	-0.0612309	
1.74359	9.49709	16.6419	0.0425142	0.0723907	
1.84615	9.48879	16.6396	-0.0396899	-0.0466084	
1.94872	9.48635	16.6391	0.0381074	0.0352479	
2.05128	9.48255	16.6389	-0.0375033	-0.0363827	
2.15385	9.47978	16.6396	0.0345493	0.014477	
2.25641	9.47661	16.6403	-0.0350605	-0.0293836	
2.35897	9.47337	16.6413	0.031602	0.00415264	
2.46154	9.47035	16.6425	-0.0326293	-0.0256608	
2.5641	9.46707	16.6439	0.0290844	0.000414039	
2.66667	9.46428	16.6457	-0.030373	-0.0253816	
2.76923	9.46121	16.6478	0.0269336	0.0016134	
2.87179	9.45826	16.6503	-0.0283145	-0.0280203	
2.97436	9.45429	16.6538	0.0252293	0.00810687	
3.07692	9.45284	16.6594	-0.026319	-0.0316998	
3.17949	9.43765	16.6623	0.0241971	0.0217882	
3.28205	9.46247	16.6754	-0.0241037	-0.0327325	
3.38462	9.38813	16.6639	0.0242082	0.0455021	
3.48718	9.52964	16.7068	-0.0213293	-0.0260519	
3.58974	9.28171	16.6518	0.0257788	0.082563	
3.69231	9.69631	16.7624	-0.0177851	-0.00700134	
3.79487	9.17477	16.6337	0.0292142	0.13311	
3.89744	9.8214	16.8082	-0.0133993	0.0279014	
4	9.09576	16.6719	-0.0235256	-0.411922	
