0	6.28318	16	0.238807	-3.68521	
0.102564	6.28318	16	-0.0332962	0.331042	
0.205128	6.28318	16	-0.0291462	0.489194	
0.307692	10.6535	17.5352	0.0136533	-0.159279	
0.410256	8.95152	17.2958	-0.0260698	0.353063	
0.512821	9.94445	18.1242	0.0153328	-0.187473	
0.615385	8.88907	17.9084	-0.0213735	0.25047	
0.717949	9.77006	18.1023	0.0190279	-0.218765	
0.820513	8.9406	17.9876	-0.0201444	0.191637	
0.923077	9.58889	18.1777	0.0237217	-0.220087	
1.02564	9.13965	18.1729	-0.0208281	0.174035	
1.12821	9.28356	18.1569	0.0226935	-0.208855	
1.23077	9.3093	18.0879	-0.0154173	0.163337	
1.33333	9.22567	18.0765	0.01447	-0.20615	
1.4359	9.22143	18.0794	-0.0111203	0.172744	
1.53846	9.31155	18.1065	0.0145211	-0.191758	
1.64103	9.075	18.2009	-0.0163977	0.178668	
1.74359	9.26964	18.0926	0.0197535	-0.186594	
1.84615	9.18166	18.0342	-0.0186865	0.171489	
1.94872	9.28003	17.8377	0.015887	-0.172614	
2.05128	9.19221	17.864	-0.0120417	0.167163	
2.15385	9.17239	18.0859	0.00651555	-0.141232	
2.25641	9.15391	18.0955	-0.00231376	0.123114	
2.35897	9.15087	18.1314	-0.00121898	-0.101342	
2.46154	9.16214	18.1117	0.00148383	0.0793223	
2.5641	9.10371	18.1977	-0.00114368	-0.043706	
2.66667	9.14475	18.1887	-0.000641307	0.0173683	
2.76923	9.08825	18.0605	0.00283302	0.0190231	
2.87179	9.22966	17.9275	-0.00336344	-0.0333658	
2.97436	9.07383	17.9448	0.000777057	0.0544223	
3.07692	9.26529	18.0649	0.00308057	-0.0659659	
3.17949	9.04692	17.9504	-0.00325346	0.0789906	
3.28205	9.25514	17.9183	0.00273782	-0.0690856	
3.38462	9.04945	17.9276	-0.00488821	0.0538599	
3.48718	9.2487	17.9437	0.00554297	-0.04585	
3.58974	8.96845	18.1777	-0.00776066	0.0250189	
3.69231	9.24227	18.1957	0.0106827	-0.0278154	
3.79487	9.03953	17.7465	-0.0115738	-0.0247193	
3.89744	9.39904	17.3251	0.0178377	-0.00949197	
4	9.52228	17.7382	-0.0234231	0.0950333	
