0	1.25458	1.55203	1.41229	1.36766	
0.26087	1.36704	1.41462	1.28805	1.49464	
0.521739	1.33407	1.39445	1.30992	1.46196	
0.782609	1.30577	1.4207	1.35046	1.33899	
1.04348	1.35512	1.31653	1.31939	1.34165	
1.30435	1.33625	1.28118	1.34784	1.28631	
1.56522	1.3403	1.26283	1.33943	1.24088	
1.82609	1.33247	1.22598	1.33242	1.23121	
2.08696	1.3223	1.2094	1.32085	1.21252	
2.34783	1.30752	1.20016	1.3097	1.20044	
2.6087	1.2943	1.19566	1.29059	1.19664	
2.86957	1.26948	1.1993	1.27093	1.20209	
3.13043	1.24517	1.20479	1.2453	1.2197	
3.3913	1.22343	1.23509	1.21997	1.21806	
3.65217	1.19493	1.23906	1.20715	1.24211	
3.91304	1.18609	1.22269	1.18782	1.28147	
4.17391	1.18351	1.31853	1.17293	1.20215	
4.43478	1.17275	1.25046	1.18189	1.28138	
4.69565	1.13575	1.04645	1.14714	1.40719	
4.95652	1.07892	1.64237	1.06652	0.660019	
5.21739	1.24837	1.03727	1.24852	1.48796	
5.47826	1.87388	1.22179	1.91598	2.46288	
5.73913	2.46782	3.40364	2.42168	1.26826	
6	2.49222	3.50153	2.4419	1.21038	
