0	0.693302	0.648087	0.794156	0.87801	
0.263158	1.49796	1.55266	1.47019	1.48539	
0.526316	1.49449	1.56737	1.42848	1.41313	
0.789474	1.39394	1.37839	1.45673	1.52009	
1.05263	1.40167	1.43318	1.38516	1.38997	
1.31579	1.36884	1.38547	1.3619	1.36722	
1.57895	1.33459	1.33313	1.3494	1.35525	
1.84211	1.32931	1.31662	1.31895	1.31374	
2.10526	1.30815	1.29176	1.31509	1.28726	
2.36842	1.28553	1.27126	1.31831	1.26101	
2.63158	1.31981	1.23358	1.26518	1.2572	
2.89474	1.29372	1.19691	1.24448	1.2313	
3.15789	1.20535	1.19705	1.26849	1.17103	
3.42105	1.19955	1.1853	1.21857	1.14881	
3.68421	1.1891	1.14144	1.17206	1.16369	
3.94737	1.13948	1.13556	1.16528	1.15096	
4.21053	1.16292	1.17783	1.08722	1.09838	
4.47368	1.05684	1.08594	1.13885	1.19392	
4.73684	1.03343	1.12382	1.06975	1.15599	
5	0.57764	0.639143	0.441733	0.497455	
