0	0.696666	0.670244	0.784704	0.833847	
0.263158	1.48653	1.51842	1.46317	1.47233	
0.526316	1.48288	1.52561	1.42395	1.41447	
0.789474	1.39679	1.38588	1.45209	1.48953	
1.05263	1.40462	1.42195	1.38911	1.39113	
1.31579	1.37462	1.38438	1.36586	1.36775	
1.57895	1.33828	1.3365	1.35099	1.35648	
1.84211	1.32229	1.32131	1.31843	1.31447	
2.10526	1.29934	1.2918	1.29555	1.28883	
2.36842	1.27069	1.26166	1.28098	1.26614	
2.63158	1.25742	1.24056	1.25338	1.23673	
2.89474	1.24564	1.21322	1.22518	1.2142	
3.15789	1.20712	1.18723	1.22407	1.19081	
3.42105	1.19985	1.17018	1.19514	1.16354	
3.68421	1.21242	1.14346	1.1542	1.15339	
3.94737	1.10967	1.13039	1.2387	1.13863	
4.21053	1.22016	1.14384	1.11456	1.10389	
4.47368	1.11105	1.10178	1.15628	1.16397	
4.73684	0.991646	1.15199	1.09129	1.16292	
5	0.593431	0.62595	0.385982	0.541961	
