0	0.830002	0.868871	0.96608	0.953036	
0.263158	1.73528	1.73474	1.6814	1.70862	
0.526316	1.55863	1.55014	1.51825	1.51123	
0.789474	1.37784	1.37256	1.41414	1.39576	
1.05263	1.31436	1.30162	1.28601	1.29359	
1.31579	1.23343	1.24198	1.26531	1.2601	
1.57895	1.234	1.23085	1.21985	1.22817	
1.84211	1.2128	1.21976	1.22084	1.22359	
2.10526	1.24331	1.23841	1.1893	1.19778	
2.36842	1.22157	1.21396	1.23566	1.22348	
2.63158	1.21931	1.20735	1.27007	1.25504	
2.89474	1.25677	1.25435	1.24136	1.24474	
3.15789	1.25112	1.2829	1.23106	1.22374	
3.42105	1.22441	1.23466	1.24372	1.25709	
3.68421	1.22653	1.23491	1.2266	1.23267	
3.94737	1.20028	1.19971	1.22553	1.21774	
4.21053	1.20814	1.19388	1.17438	1.16509	
4.47368	1.14997	1.11618	1.15828	1.19047	
4.73684	1.08386	1.08153	1.10863	1.11376	
5	0.556918	0.602561	0.504007	0.452536	
