0	0.595173	0.827101	0.892816	1.01732	
0.263158	1.63938	1.79411	1.48222	1.73802	
0.526316	1.67757	1.67273	1.61268	1.55718	
0.789474	1.53412	1.45817	1.70727	1.57394	
1.05263	1.63568	1.48996	1.46057	1.44144	
1.31579	1.43806	1.42479	1.5168	1.41442	
1.57895	1.41135	1.36743	1.41367	1.38727	
1.84211	1.36503	1.34209	1.34396	1.33632	
2.10526	1.29575	1.30469	1.31096	1.30422	
2.36842	1.26037	1.26968	1.25707	1.27074	
2.63158	1.22193	1.23659	1.21972	1.23431	
2.89474	1.19144	1.19895	1.18862	1.20169	
3.15789	1.16174	1.16541	1.17115	1.16484	
3.42105	1.15059	1.13902	1.14848	1.12241	
3.68421	1.15754	1.08319	1.12021	1.1122	
3.94737	1.09196	1.06187	1.1758	1.07194	
4.21053	1.1691	1.09848	1.09166	0.980028	
4.47368	1.05414	0.962203	1.1092	1.13965	
4.73684	0.895252	1.08061	0.959044	1.11708	
5	0.495993	0.675299	0.323082	0.446768	
