0	1.01186	1.03723	1.34495	1.65517	
0.128205	1.25704	1.34323	1.22955	1.37298	
0.25641	1.38495	1.64133	1.22172	1.15366	
0.384615	1.29026	1.39853	1.28878	1.43201	
0.512821	1.27923	1.30489	1.31528	1.38345	
0.641026	1.35064	1.34217	1.35499	1.42715	
0.769231	1.31334	1.36436	1.32078	1.28528	
0.897436	1.30865	1.39324	1.3065	1.37485	
1.02564	1.34949	1.36445	1.34226	1.39259	
1.15385	1.3517	1.34217	1.38189	1.37627	
1.28205	1.38207	1.38154	1.35474	1.34226	
1.41026	1.36584	1.32523	1.40323	1.34544	
1.53846	1.39932	1.37176	1.36956	1.3804	
1.66667	1.42204	1.38843	1.44334	1.36326	
1.79487	1.46787	1.37654	1.42235	1.39774	
1.92308	1.4145	1.3823	1.43725	1.36516	
2.05128	1.43201	1.3899	1.41771	1.40915	
2.17949	1.39298	1.43554	1.42484	1.41636	
2.30769	1.44615	1.39651	1.43123	1.39158	
2.4359	1.41554	1.47789	1.42336	1.48229	
2.5641	1.45387	1.49289	1.45521	1.50875	
2.69231	1.46936	1.52322	1.47515	1.52715	
2.82051	1.4678	1.53779	1.46614	1.53594	
2.94872	1.48054	1.53295	1.49689	1.53164	
3.07692	1.44279	1.5896	1.43839	1.58003	
3.20513	1.46769	1.59008	1.46489	1.60869	
3.33333	1.47761	1.62679	1.47693	1.61143	
3.46154	1.49529	1.64177	1.48567	1.68624	
3.58974	1.51103	1.67695	1.53576	1.72745	
3.71795	1.54269	1.76172	1.50162	1.67474	
3.84615	1.47049	1.81517	1.5257	1.69904	
3.97436	1.4491	1.68373	1.58139	1.98819	
4.10256	1.72634	1.67832	1.34053	2.06877	
4.23077	1.62877	2.3027	1.39963	1.44029	
4.35897	0.000238456	2.05951	1.77525	0.16849	
4.48718	0.000470906	0.000146607	7.70371e-05	0.0548045	
4.61538	0.206868	3.41794e-05	4.88205e-05	2.18526	
4.74359	4.76214e-05	3.17931e-05	0.954945	2.31646	
4.87179	0.0305918	0.455824	0.698069	0.000315669	
5	4.1145	4.52759	0.00052647	0.000165479	
