0	-4.11991	-4.60717	-5.67835	4.32726e-09	-3.5758e-09	1.21539e-09	-0.194664	0.0988498	-0.00369595	1.19089e-10	-1.37199e-10	7.64012e-10	
0.128205	-4.1382	-4.58382	-5.64725	-0.205382	0.105721	-0.0577963	-0.0979417	0.274786	0.501269	-3.28612	1.69154	-0.924742	
0.25641	-4.1257	-4.50634	-5.53015	-0.458107	0.192393	-0.169564	0.297857	0.964923	1.37235	-0.757476	-0.304785	-0.863546	
0.384615	-4.05797	-4.33486	-5.32042	-0.441029	0.136098	-0.257332	0.785822	1.77867	1.98343	1.03073	-0.595942	-0.540736	
0.512821	-3.93428	-4.07376	-5.0424	-0.341977	0.113607	-0.319196	1.1933	2.39893	2.46491	0.554102	0.236093	-0.449086	
0.641026	-3.76374	-3.74865	-4.71198	-0.258108	0.127537	-0.3446	1.53538	2.80285	2.8217	0.787799	-0.0132189	0.0426172	
0.769231	-3.55471	-3.38345	-4.34502	-0.1642	0.119793	-0.323319	1.80911	3.04036	3.04966	0.714727	-0.110672	0.297882	
0.897436	-3.31671	-2.99647	-3.95654	-0.074979	0.0999515	-0.280393	1.99878	3.15129	3.16599	0.71281	-0.2068	0.388929	
1.02564	-3.05948	-2.60178	-3.55916	0.0080258	0.0770278	-0.232517	2.11693	3.16384	3.1921	0.615267	-0.159978	0.377083	
1.15385	-2.79054	-2.21045	-3.16276	0.0770069	0.0604297	-0.188426	2.18612	3.0974	3.15038	0.48843	-0.105592	0.328384	
1.28205	-2.51472	-1.8312	-2.77451	0.129541	0.048178	-0.151701	2.22708	2.97057	3.06168	0.352122	-0.0904365	0.259212	
1.41026	-2.23481	-1.47038	-2.39914	0.162157	0.0369933	-0.124084	2.25147	2.80261	2.94414	0.169733	-0.0885183	0.182659	
1.53846	-1.95258	-1.1318	-2.03931	0.172674	0.0254447	-0.105757	2.26421	2.61473	2.81309	-0.00146627	-0.0962586	0.110572	
1.66667	-1.66932	-0.816628	-1.69595	0.163148	0.015369	-0.0951542	2.26783	2.42795	2.68081	-0.150952	-0.0649526	0.0590737	
1.79487	-1.38597	-0.523659	-1.36863	0.139225	0.00928431	-0.0900763	2.26582	2.25956	2.55627	-0.231816	-0.0324029	0.0221726	
1.92308	-1.10295	-0.249898	-1.05602	0.108189	0.0069688	-0.0889493	2.26245	2.12061	2.44541	-0.264759	-0.0046452	-0.00414042	
2.05128	-0.82022	0.0086448	-0.756178	0.0752728	0.00752515	-0.0906978	2.26128	2.01607	2.35211	-0.261899	0.0135468	-0.0238358	
2.17949	-0.537319	0.256334	-0.466726	0.0433287	0.0102132	-0.0946566	2.26513	1.94695	2.27912	-0.249207	0.0294624	-0.0395051	
2.30769	-0.253482	0.497542	-0.184998	0.0133157	0.0143593	-0.100506	2.27626	1.91239	2.22853	-0.231001	0.0368745	-0.0540933	
2.4359	0.0322986	0.736495	0.0918871	-0.0142502	0.0190183	-0.108202	2.29623	1.91086	2.20163	-0.210054	0.0376696	-0.069032	
2.5641	0.321164	0.977192	0.366911	-0.0389254	0.0232778	-0.11784	2.32561	1.94028	2.19876	-0.184749	0.0304827	-0.0851852	
2.69231	0.614255	1.22332	0.64303	-0.0601043	0.0262169	-0.129617	2.36386	1.99779	2.21914	-0.154113	0.0165432	-0.103244	
2.82051	0.912573	1.47816	0.923028	-0.0771443	0.0270861	-0.143835	2.40923	2.07955	2.26083	-0.118526	-0.00263726	-0.124246	
2.94872	1.21683	1.74441	1.20937	-0.0893854	0.02531	-0.160962	2.45883	2.18056	2.32059	-0.077332	-0.0257802	-0.149787	
3.07692	1.52731	2.02412	1.50402	-0.0963002	0.0206072	-0.181709	2.50887	2.29473	2.39392	-0.0333048	-0.0494636	-0.18216	
3.20513	1.8438	2.31848	1.80833	-0.0973948	0.0130376	-0.20706	2.55499	2.41511	2.47496	0.0157915	-0.0716501	-0.223449	
3.33333	2.1655	2.62781	2.1228	-0.092109	0.00240606	-0.238134	2.59228	2.53412	2.55662	0.0687808	-0.0984548	-0.273746	
3.46154	2.49094	2.95143	2.44702	-0.0792148	-0.0120224	-0.275957	2.61462	2.64372	2.63091	0.137527	-0.1324	-0.331426	
3.58974	2.81774	3.2876	2.77954	-0.0562478	-0.0302735	-0.321236	2.6143	2.73503	2.68945	0.229946	-0.159619	-0.393029	
3.71795	3.14251	3.63335	3.1179	-0.0186788	-0.0513693	-0.373898	2.58198	2.79705	2.72422	0.371158	-0.177914	-0.449561	
3.84615	3.46045	3.98413	3.45865	0.0401618	-0.0751661	-0.432478	2.50512	2.81544	2.72783	0.570291	-0.202836	-0.487728	
3.97436	3.76495	4.33337	3.7974	0.127521	-0.100004	-0.49333	2.36673	2.77226	2.69212	0.827455	-0.194572	-0.485897	
4.10256	4.04724	4.67195	4.12848	0.248595	-0.118193	-0.548041	2.14999	2.64514	2.60511	1.10973	-0.0964477	-0.389477	
4.23077	4.29694	4.98794	4.44426	0.398893	-0.127097	-0.58252	1.84523	2.41061	2.44746	1.29503	-0.046019	-0.162193	
4.35897	4.50327	5.26696	4.73438	0.562601	-0.13704	-0.580086	1.45602	2.05367	2.1944	1.32431	-0.113068	0.201148	
4.48718	4.6575	5.49387	4.98623	0.696918	-0.158165	-0.522369	1.01163	1.577	1.83521	0.824761	-0.224933	0.722314	
