0	0.696023	0.915329	1.04992	1.16627	
0.172414	1.84522	2.00592	1.7204	1.96586	
0.344828	1.89144	1.89333	1.72979	1.69355	
0.517241	1.65369	1.57025	1.86327	1.6895	
0.689655	1.72308	1.52425	1.57894	1.50887	
0.862069	1.50599	1.43954	1.5336	1.43497	
1.03448	1.39609	1.36913	1.40419	1.37763	
1.2069	1.31428	1.31587	1.30508	1.31147	
1.37931	1.23836	1.25369	1.25493	1.26892	
1.55172	1.21083	1.21893	1.1985	1.22099	
1.72414	1.17235	1.18453	1.1843	1.19604	
1.89655	1.16316	1.16947	1.16316	1.17533	
2.06897	1.15356	1.16255	1.15949	1.16979	
2.24138	1.15803	1.16834	1.1577	1.17321	
2.41379	1.16837	1.18365	1.16668	1.18639	
2.58621	1.18773	1.20712	1.18562	1.20471	
2.75862	1.21984	1.22893	1.21269	1.22776	
2.93103	1.26409	1.25337	1.24467	1.24124	
3.10345	1.28857	1.25361	1.29541	1.27202	
3.27586	1.28596	1.26579	1.32067	1.25474	
3.44828	1.2756	1.26364	1.22747	1.20148	
3.62069	1.15321	1.27675	1.11244	1.17062	
3.7931	0.984417	1.20214	1.06314	1.25875	
3.96552	1.03072	1.20703	1.01377	1.21513	
4.13793	1.13334	1.22015	1.17582	1.16691	
4.31034	1.40171	1.19098	1.39983	1.25878	
4.48276	1.73992	1.50911	1.63779	1.01389	
4.65517	1.69558	0.996227	2.00377	2.05619	
4.82759	1.54782	1.78241	1.53249	1.95304	
5	0.758584	1.66101	0.450559	0.288619	
