0	-5.00033	-5.74544	-4.24376	0	0	0	0.0928297	0.061372	0.0298656	0	0	0	
0.172414	-4.9883	-5.74609	-4.24994	0.174326	-0.0523665	-0.0306389	0.051509	-0.0692379	-0.103915	2.09191	-0.628398	-0.367667	
0.344828	-4.99119	-5.79058	-4.27921	0.352762	-0.0966161	-0.10115	-0.0861492	-0.464608	-0.247338	0.0493148	0.0974026	-0.478469	
0.517241	-5.02042	-5.90678	-4.33124	0.270318	-0.0487148	-0.188261	-0.264677	-0.929738	-0.377089	-1.03864	0.477412	-0.566855	
0.689655	-5.0742	-6.08938	-4.39918	0.167277	0.00820748	-0.302773	-0.380699	-1.26153	-0.438119	-0.197863	0.205655	-0.807293	
0.862069	-5.14278	-6.32031	-4.47322	0.142339	0.0335951	-0.449672	-0.442194	-1.50956	-0.450394	-0.101391	0.0989959	-0.955502	
1.03448	-5.22029	-6.58947	-4.54612	0.102776	0.0481049	-0.618135	-0.487944	-1.7204	-0.424456	-0.373365	0.0751222	-1.06605	
1.2069	-5.30299	-6.88876	-4.61113	0.0433935	0.0525426	-0.80346	-0.504434	-1.87106	-0.35567	-0.339225	-0.0218698	-1.15784	
1.37931	-5.38518	-7.20767	-4.66108	-0.00363569	0.0396733	-1.00173	-0.481806	-1.95588	-0.24363	-0.225124	-0.132562	-1.22135	
1.55172	-5.46104	-7.53568	-4.68874	-0.0372908	0.0113036	-1.20847	-0.428537	-1.98019	-0.0883929	-0.178737	-0.207875	-1.25962	
1.72414	-5.52551	-7.86265	-4.68697	-0.0608692	-0.0269595	-1.42017	-0.345083	-1.94351	0.109632	-0.104204	-0.251282	-1.28079	
1.89655	-5.57317	-8.17852	-4.64853	-0.0690816	-0.0703806	-1.63466	-0.226906	-1.84685	0.351699	0.00565469	-0.269771	-1.29299	
2.06897	-5.5983	-8.47329	-4.56609	-0.0587093	-0.116723	-1.84985	-0.0746328	-1.69039	0.637558	0.118813	-0.286339	-1.28936	
2.24138	-5.59523	-8.73646	-4.43261	-0.0307975	-0.163157	-2.063	0.111444	-1.4677	0.964177	0.216129	-0.27087	-1.26847	
2.41379	-5.55823	-8.95712	-4.24123	0.00951605	-0.194406	-2.27131	0.332601	-1.18024	1.33243	0.267634	-0.10411	-1.23117	
2.58621	-5.48242	-9.12581	-3.98453	0.0582542	-0.2	-2.47044	0.577111	-0.843993	1.74799	0.317224	0.0369774	-1.15841	
2.75862	-5.36508	-9.23404	-3.65459	0.116154	-0.2	-2.6566	0.831005	-0.454806	2.21124	0.377573	-0.0369774	-1.07558	
2.93103	-5.20342	-9.27165	-3.24379	0.169339	-0.2	-2.82732	1.10883	0.00353673	2.7184	0.260648	0.0369774	-0.972999	
3.10345	-4.99129	-9.22806	-2.74479	0.207132	-0.196779	-2.98349	1.43674	0.51947	3.26952	0.192866	0.00167164	-0.901093	
3.27586	-4.71863	-9.09245	-2.15102	0.271376	-0.2	-3.131	1.83519	1.10783	3.85573	0.578065	-0.0403207	-0.868992	
3.44828	-4.37852	-8.84974	-1.45686	0.335999	-0.131245	-3.24929	2.2462	1.80472	4.47429	0.197411	0.865375	-0.550535	
3.62069	-3.97605	-8.48927	-0.653504	0.294821	-0.0516138	-3.36819	2.5834	2.521	5.16593	-0.691552	0.090204	-0.876178	
3.7931	-3.49968	-8.01427	0.268805	0.353556	-0.2	-3.5921	3.13299	3.17892	5.90178	1.39637	-1.87084	-1.81074	
3.96552	-2.92102	-7.40416	1.30766	0.582097	0.0444261	-3.6123	3.811	4.14238	6.56451	1.34612	4.80395	1.56825	
4.13793	-2.25877	-6.61897	2.46056	0.323662	0.2	-3.71834	4.13599	5.28	7.27032	-4.44734	-2.93706	-2.84063	
4.31034	-1.54549	-5.7154	3.74667	-0.00728648	-0.2	-4.15141	4.42334	5.56285	8.16295	0.475948	-1.86294	-2.3562	
4.48276	-0.694213	-4.72932	5.06544	1.85278	-0.177622	-4.03714	5.792	6.2701	7.66227	21.8448	2.13147	3.72741	
4.65517	0.290931	-3.64481	6.0591	3.84749	0.2	-3.10153	6.02973	6.74392	4.2616	2.09169	2.4	7.49992	
4.82759	1.25447	-2.34174	6.01872	2.0109	0.2	-1.23827	5.53275	8.89297	-4.74616	-24.1308	-2.4	14.8592	
5	5.3184	5.88867	5.63261	0	0	-2.19489e-15	0.0931809	0.136799	0.112933	0	0	0	
