0	-4.217	-4.83324	-5.61239	-1.11079e-05	1.21719e-05	-2.41089e-06	-0.0816068	0.0993923	0.187395	-4.52485e-07	5.81574e-07	-9.3597e-07	
0.172414	-4.21842	-4.79869	-5.51227	-0.177646	0.113799	-0.0538894	0.0644906	0.315127	1.01392	-2.13159	1.36538	-0.646616	
0.344828	-4.16383	-4.68269	-5.24294	-0.371343	0.2	-0.14198	0.590609	1.07674	2.2179	-0.192828	-0.330936	-0.410453	
0.517241	-4.01798	-4.43879	-4.81712	-0.329043	0.168944	-0.195863	1.15954	1.84999	2.89184	0.700413	-0.0417252	-0.236136	
0.689655	-3.78719	-4.08988	-4.3081	-0.228142	0.175776	-0.216526	1.60987	2.33696	3.21618	0.510441	0.123714	-0.0118252	
0.862069	-3.49	-3.6795	-3.76671	-0.136011	0.158487	-0.203486	1.95638	2.5875	3.28039	0.595163	-0.331186	0.168298	
1.03448	-3.14481	-3.23947	-3.2288	-0.0536521	0.108605	-0.176866	2.18584	2.69277	3.17445	0.393177	-0.267418	0.151145	
1.2069	-2.77021	-2.78953	-2.71635	0.00665396	0.0574303	-0.154168	2.30923	2.70649	2.97492	0.330511	-0.34669	0.121233	
1.37931	-2.3818	-2.34212	-2.24035	0.0470501	0.0118419	-0.136296	2.3517	2.66233	2.737	0.154247	-0.200383	0.0932352	
1.55172	-1.99104	-1.90485	-1.80413	0.0655057	-0.0178099	-0.122793	2.33741	2.5849	2.49756	0.0672163	-0.155446	0.0688003	
1.72414	-1.60545	-1.48148	-1.40603	0.0675551	-0.0343799	-0.112714	2.28958	2.49545	2.27962	-0.0426324	-0.0433944	0.0521456	
1.89655	-1.22901	-1.07255	-1.04133	0.0561681	-0.0377335	-0.105588	2.22771	2.4117	2.09667	-0.0940228	0.00315443	0.0333718	
2.06897	-0.862673	-0.675897	-0.703591	0.0365227	-0.032546	-0.101453	2.16829	2.34814	1.9562	-0.141735	0.059102	0.0162487	
2.24138	-0.505039	-0.287276	-0.385409	0.0117508	-0.0212467	-0.100251	2.1233	2.31529	1.86196	-0.15554	0.0764986	-0.00182548	
2.41379	-0.153026	0.0989952	-0.0789503	-0.0147157	-0.0074929	-0.102065	2.10083	2.31994	1.81553	-0.16207	0.0885575	-0.0199349	
2.58621	0.197438	0.489411	0.223767	-0.0405604	0.00647821	-0.106926	2.10472	2.36502	1.81706	-0.148081	0.0791067	-0.0384061	
2.75862	0.550758	0.890642	0.530643	-0.0633474	0.0182488	-0.114959	2.1351	2.44972	1.86544	-0.125377	0.0621514	-0.0579824	
2.93103	0.911033	1.30889	0.84926	-0.0810856	0.0260964	-0.126382	2.18818	2.56921	1.95794	-0.0874985	0.0320295	-0.0790895	
3.10345	1.28138	1.74915	1.18655	-0.0909615	0.0280214	-0.141522	2.25591	2.71385	2.0895	-0.0310295	-0.00892138	-0.102599	
3.27586	1.66313	2.21433	1.54833	-0.0899712	0.0222171	-0.160826	2.32512	2.86829	2.2519	0.0428997	-0.0607258	-0.129046	
3.44828	2.05484	2.7041	1.93875	-0.0717272	0.0056525	-0.18465	2.37535	3.00892	2.43306	0.176022	-0.138052	-0.156836	
3.62069	2.45086	3.21332	2.35951	-0.028631	-0.0242063	-0.213296	2.37686	3.10176	2.61601	0.34114	-0.220264	-0.186913	
3.7931	2.83968	3.73009	2.80886	0.0535154	-0.0704842	-0.247317	2.28895	3.0994	2.77613	0.644643	-0.335088	-0.221342	
3.96552	3.20292	4.2338	3.27977	0.182665	-0.12574	-0.285974	2.06989	2.94499	2.87473	0.905189	-0.327997	-0.242533	
4.13793	3.51753	4.69426	3.75733	0.362393	-0.168214	-0.31962	1.70534	2.58049	2.85594	1.25159	-0.181699	-0.161215	
4.31034	3.76263	5.07405	4.21724	0.552125	-0.18295	-0.320177	1.2359	1.97692	2.6629	1.02522	0.00485665	0.154538	
4.48276	3.92734	5.33806	4.629	0.674773	-0.2	-0.276769	0.740581	1.19117	2.27817	0.446544	-0.209449	0.366352	
4.65517	4.01714	5.47361	4.96497	0.586819	-0.197748	-0.175823	0.336975	0.435378	1.75332	-1.50204	0.236518	0.84499	
4.82759	4.05762	5.51222	5.20211	0.230829	-0.0890229	-0.0527053	0.148671	0.027876	1.09224	-2.76986	1.06819	0.632393	
5	4.08001	5.51111	5.29806	5.05994e-06	-4.43017e-06	-2.94416e-06	0.120025	-0.0412472	0.0591229	-3.72155e-07	2.82273e-07	9.71149e-07	
