0	1.51816	1.65737	0.908037	0	
0.102564	1.51816	-0.172232	-0.105403	0	
0.205128	21.9326	-0.503349	-0.266784	0	
0.307692	21.9326	-0.270835	-0.149619	0	
0.410256	7.31865	-0.163923	-0.0810526	0	
0.512821	1.51816	0.0547163	0.0229284	0	
0.615385	2.13729	-0.052716	-0.0228741	0	
0.717949	6.08061	0.082274	0.0383906	0	
0.820513	8.62613	-0.0227079	-0.00701562	0	
0.923077	9.81668	0.105033	0.0520566	0	
1.02564	10.1333	-0.0126409	-0.00199921	0	
1.12821	9.99562	0.0977751	0.0490883	0	
1.23077	9.69791	-0.0241601	-0.00927573	0	
1.33333	9.40235	0.0801519	0.0404352	0	
1.4359	9.17046	-0.0372272	-0.0174591	0	
1.53846	9.00959	0.0650693	0.0332978	0	
1.64103	8.90682	-0.0458316	-0.0232471	0	
1.74359	8.84445	0.0545183	0.0286703	0	
1.84615	8.80381	-0.0500633	-0.0267074	0	
1.94872	8.7695	0.0477096	0.0260754	0	
2.05128	8.76189	-0.0511279	-0.0284652	0	
2.15385	8.76075	0.0434393	0.0248413	0	
2.25641	8.72191	-0.05033	-0.0291913	0	
2.35897	8.69528	0.0405968	0.0243455	0	
2.46154	8.69634	-0.0487364	-0.0294341	0	
2.5641	8.68086	0.0384068	0.024146	0	
2.66667	8.65608	-0.0469546	-0.0294953	0	
2.76923	8.64391	0.0366336	0.0240992	0	
2.87179	8.63265	-0.0450271	-0.0293649	0	
2.97436	8.61183	0.035611	0.0243845	0	
3.07692	8.58937	-0.0423821	-0.0286876	0	
3.17949	8.56699	0.0362688	0.0255233	0	
3.28205	8.5532	-0.0378939	-0.026795	0	
3.38462	8.55496	0.0400215	0.0283172	0	
3.48718	8.56011	-0.0300288	-0.0227881	0	
3.58974	8.5708	0.0485118	0.0337043	0	
3.69231	8.61986	-0.0172102	-0.0157385	0	
3.79487	8.7463	0.0644607	0.0432667	0	
3.89744	10.1929	0.00135227	-0.00516594	0	
4	6.5354	-0.151719	-0.0820525	0	
