0	7.81352	0	2.64634	4.16753	
0.172414	2.319	3.62959	5.23808	1.98826	
0.344828	1.74952	4.88239	2.95236	3.41861	
0.517241	3.64515	2.25359	0.9836	4.17946	
0.689655	1.9963	2.55409	3.65955	2.18995	
0.862069	3.07986	2.03898	2.8586	2.24664	
1.03448	2.03091	2.40246	1.9774	1.09074	
1.2069	0.0128296	1.18487	0.250975	0	
1.37931	0.441679	0	0.56857	1.17176	
1.55172	1.542	0.0118063	1.98448	4.03709	
1.72414	1.76441	1.27835	1.85287	2.40254	
1.89655	1.87395	4.0652	2.05785	0.115311	
2.06897	1.12399	2.79578	1.33735	0.177177	
2.24138	0	0	0.132087	1.37307	
2.41379	0.968382	1.14645	1.69457	2.58023	
2.58621	3.00503	3.00768	2.65	1.74501	
2.75862	4.01612	2.22643	2.78371	2.74504	
2.93103	2.34805	2.94964	5.32061	3.62307	
3.10345	5.32416	4.43425	3.71555	2.50777	
3.27586	8.76173	1.56851	3.99909	3.75879	
3.44828	5.84127	0	7.65996	5.08463	
3.62069	1.60856	0.924008	3.8582	3.65606	
3.7931	0.138889	7.70314	2.2662	0.73269	
3.96552	6.2848	3.64405	0.488076	5.72508	
4.13793	1.36626	0.353737	5.97182	9.39836	
4.31034	1.35577	8.48529	0.995303	1.35896	
4.48276	4.88959	2.1484	0	1.10741	
4.65517	15.3527	6.94886	24.5469	19.3249	
4.82759	48.4137	28.7127	33.1661	11.3807	
5	49.5678	29.4749	33.409	11.0492	
