0	10.2506	18.8112	-0.428459	0.866019	
0.102564	10.1949	17.2221	0.233745	-0.247941	
0.205128	9.24735	17.1388	-0.0827306	-0.255371	
0.307692	9.89226	17.4052	0.17751	-0.0584148	
0.410256	8.52238	17.2466	-0.114173	-0.149355	
0.512821	9.44749	17.2651	0.149752	0.0305238	
0.615385	8.73944	17.1256	-0.137328	-0.0708501	
0.717949	9.37531	17.2528	0.137798	0.0683226	
0.820513	8.97285	17.1753	-0.147304	-0.036504	
0.923077	9.37822	17.2534	0.134376	0.0789112	
1.02564	9.07802	17.193	-0.150699	-0.0238003	
1.12821	9.40658	17.2606	0.136051	0.0715506	
1.23077	9.06524	17.1898	-0.151457	-0.0197686	
1.33333	9.46982	17.273	0.140361	0.0563356	
1.4359	9.00974	17.1664	-0.151494	-0.0191717	
1.53846	9.52694	17.2826	0.145153	0.0403791	
1.64103	8.86189	17.6963	-0.152003	-0.0186041	
1.74359	9.52845	17.2829	0.149887	0.026415	
1.84615	9.02404	17.1684	-0.153199	-0.0167728	
1.94872	9.48244	17.2738	0.154075	0.0154062	
2.05128	9.09951	17.1918	-0.155206	-0.0129993	
2.15385	9.40489	17.2594	0.157794	0.00686766	
2.25641	9.18532	17.2119	-0.158115	-0.00889203	
2.35897	9.34681	17.2469	0.161552	0.000324339	
2.46154	9.22975	17.2211	-0.161268	-0.00428978	
2.5641	9.33107	17.2417	0.165026	-0.00455509	
2.66667	9.23348	17.2224	-0.164684	-0.000459709	
2.76923	9.35408	17.2487	0.168581	-0.00801199	
2.87179	9.19256	17.2121	-0.16826	0.00249466	
2.97436	9.42714	17.263	0.171806	-0.0103961	
3.07692	9.11152	17.1928	-0.171844	0.00614141	
3.17949	9.50324	17.2789	0.174777	-0.0111684	
3.28205	9.06948	17.1777	-0.176059	0.0105993	
3.38462	9.51769	17.2716	0.177075	-0.00975481	
3.48718	8.97135	17.7432	-0.180713	0.0169613	
3.58974	9.4345	17.2508	0.178019	-0.00415525	
3.69231	9.25384	17.2217	-0.185656	0.0252368	
3.79487	9.24742	17.2472	0.177037	0.0067912	
3.89744	9.43925	17.2484	-0.188782	0.03508	
4	8.89577	17.3436	0.219949	-0.14147	
