0	0.00248745	0.0021186	0.0021186	0.00182088	
0.210526	0.00305928	0.00234471	0.00234471	0.00182088	
0.421053	0.00296491	0.00227293	0.00227293	0.00182088	
0.631579	0.00296649	0.00227311	0.00227311	0.00182088	
0.842105	0.00296891	0.00227385	0.00227385	0.00182088	
1.05263	0.00297133	0.00227458	0.00227458	0.00182088	
1.26316	0.00297375	0.00227532	0.00227532	0.00182088	
1.47368	0.00297616	0.00227605	0.00227605	0.00182088	
1.68421	0.00297857	0.00227678	0.00227678	0.00182088	
1.89474	0.00298098	0.00227751	0.00227751	0.00182088	
2.10526	0.00298339	0.00227824	0.00227824	0.00182088	
2.31579	0.00298579	0.00227896	0.00227896	0.00182088	
2.52632	0.00298819	0.00227969	0.00227969	0.00182088	
2.73684	0.00299059	0.00228041	0.00228041	0.00182088	
2.94737	0.00299299	0.00228112	0.00228112	0.00182088	
3.15789	0.00299538	0.00228184	0.00228184	0.00182088	
3.36842	0.00299777	0.00228255	0.00228255	0.00182088	
3.57895	0.00300109	0.00228388	0.00228388	0.00182088	
3.78947	0.00310717	0.00236262	0.00236262	0.00182088	
4	0.002516	0.00213063	0.00213063	0.00182088	
