0	0.701988	0.771288	0.859309	0.915324	
0.263158	1.59888	1.65723	1.52174	1.61261	
0.526316	1.55849	1.56224	1.52332	1.48252	
0.789474	1.44961	1.38977	1.52115	1.45503	
1.05263	1.4402	1.37289	1.36636	1.34872	
1.31579	1.30345	1.31189	1.3477	1.32427	
1.57895	1.28044	1.28387	1.26342	1.27717	
1.84211	1.23561	1.24871	1.24164	1.25204	
2.10526	1.21906	1.22909	1.21806	1.23029	
2.36842	1.20763	1.21813	1.20441	1.21654	
2.63158	1.19529	1.20952	1.19991	1.2107	
2.89474	1.19161	1.20616	1.18961	1.20461	
3.15789	1.18497	1.20178	1.18375	1.19904	
3.42105	1.18161	1.18668	1.18461	1.19232	
3.68421	1.2029	1.17256	1.18668	1.15733	
3.94737	1.19458	1.12202	1.24132	1.13736	
4.21053	1.25218	1.14022	1.19155	1.08743	
4.47368	1.14942	1.10474	1.19947	1.19836	
4.73684	1.05578	1.19474	1.10585	1.22739	
5	0.57888	0.692881	0.446532	0.542789	
