0	-8.23883e-10	-0.682999	-1.95484e-08	1.77	-8.43572e-09	0.88	-1.57	-1.97398e-08	2.80091e-07	-9.52246e-09	-1.37004e-08	8.31412e-10	5.52905e-09	1.28724e-12	
0.0677966	0.0275095	-0.643295	-0.0469731	1.80208	0.0288749	0.645839	-1.52013	0.825285	1.19109	-1.40919	0.962327	0.866247	-7.02483	1.49613	
0.135593	0.104288	-0.53202	-0.169551	1.86818	0.0980737	0.176053	-1.42569	1.47808	2.14716	-2.26813	1.0206	1.20972	-7.06873	1.33711	
0.20339	0.217905	-0.383293	-0.329045	1.89814	0.163847	-0.276423	-1.33811	1.93042	2.31466	-2.5167	-0.121648	0.763472	-6.50557	1.29016	
0.271186	0.347033	-0.236622	-0.477009	1.84238	0.194301	-0.691163	-1.25645	1.94343	2.08544	-1.92221	-1.55104	0.150164	-5.93664	1.15975	
0.338983	0.439792	-0.112939	-0.545585	1.70017	0.191508	-1.03967	-1.17944	0.839323	1.62506	-0.135061	-2.71544	-0.233971	-4.51855	1.15053	
0.40678	0.455593	-0.0270288	-0.511737	1.49461	0.181794	-1.29247	-1.1059	-0.365283	0.952225	1.15051	-3.45131	-0.0574242	-3.06536	1.05567	
0.474576	0.421994	0.015068	-0.436677	1.25209	0.186281	-1.45022	-1.03511	-0.642696	0.310673	1.1013	-3.82428	0.19201	-1.66725	1.06791	
0.542373	0.382384	0.0211227	-0.378129	0.995017	0.202312	-1.52281	-0.966903	-0.545583	-0.129036	0.655122	-3.88792	0.288942	-0.510305	0.978393	
0.610169	0.349011	0.00557814	-0.346847	0.745048	0.219767	-1.52696	-0.901845	-0.455613	-0.337305	0.28333	-3.61114	0.234691	0.385733	0.973345	
0.677966	0.318633	-0.0170123	-0.333953	0.524275	0.231792	-1.48167	-0.839887	-0.455733	-0.34041	0.103507	-3.01205	0.126056	0.972874	0.885389	
0.745763	0.288523	-0.0357787	-0.328947	0.348879	0.236782	-1.40622	-0.780965	-0.447574	-0.222587	0.0466723	-2.24983	0.023649	1.29072	0.882271	
0.813559	0.260237	-0.0461386	-0.326131	0.222309	0.235774	-1.31579	-0.724695	-0.401002	-0.0882115	0.0378159	-1.54729	-0.0538907	1.422	0.805816	
0.881356	0.235402	-0.0487989	-0.323507	0.136823	0.230311	-1.21981	-0.670992	-0.344056	0.00840264	0.0409013	-1.01727	-0.109999	1.45757	0.805276	
0.949153	0.214236	-0.0464231	-0.320681	0.0810992	0.22163	-1.1231	-0.619544	-0.290919	0.0628677	0.0438599	-0.654452	-0.150425	1.44358	0.738173	
1.01695	0.196534	-0.0414178	-0.317712	0.0454432	0.210606	-1.02825	-0.570284	-0.240147	0.0872917	0.0452086	-0.415226	-0.180285	1.40215	0.739623	
1.08475	0.182224	-0.0353908	-0.314676	0.0229614	0.197997	-0.936648	-0.522938	-0.189128	0.093517	0.045886	-0.25923	-0.197986	1.34578	0.680765	
