0	1.31235	1.29315	1.39696	1.41712	
0.172414	1.36124	1.36459	1.34127	1.33926	
0.344828	1.36636	1.37703	1.31898	1.30973	
0.517241	1.32182	1.31839	1.34299	1.34748	
0.689655	1.31907	1.31793	1.32553	1.32747	
0.862069	1.31579	1.31741	1.30888	1.30776	
1.03448	1.30269	1.30284	1.30241	1.30258	
1.2069	1.29205	1.29178	1.29386	1.2942	
1.37931	1.28362	1.28373	1.28341	1.28314	
1.55172	1.27483	1.27427	1.27374	1.27391	
1.72414	1.26529	1.26485	1.26519	1.26506	
1.89655	1.25458	1.25636	1.25793	1.25546	
2.06897	1.24472	1.24718	1.24928	1.24606	
2.24138	1.23667	1.23703	1.23806	1.23685	
2.41379	1.22797	1.22712	1.22727	1.22731	
2.58621	1.2181	1.21762	1.21799	1.21757	
2.75862	1.2085	1.20823	1.20875	1.20814	
2.93103	1.19935	1.19911	1.19942	1.19889	
3.10345	1.19031	1.19008	1.19035	1.18992	
3.27586	1.18158	1.18086	1.18138	1.18151	
3.44828	1.17276	1.17267	1.17285	1.17246	
3.62069	1.16374	1.16558	1.1649	1.16265	
3.7931	1.15652	1.15475	1.15556	1.15724	
3.96552	1.14995	1.14318	1.14609	1.15284	
4.13793	1.13678	1.14866	1.14336	1.13185	
4.31034	1.12642	1.14691	1.13824	1.11804	
4.48276	1.14253	1.08046	1.10708	1.16987	
4.65517	1.12086	1.10009	1.10807	1.1298	
4.82759	1.0764	1.18638	1.13759	1.0291	
5	1.07487	1.18939	1.13863	1.02563	
