0	1.39715	1.29302	1.31252	1.41687	
0.172414	1.34165	1.36422	1.36162	1.33895	
0.344828	1.31943	1.37656	1.36683	1.30929	
0.517241	1.34333	1.31805	1.32216	1.3471	
0.689655	1.32583	1.3177	1.31935	1.32724	
0.862069	1.30908	1.31722	1.31601	1.30763	
1.03448	1.30254	1.30273	1.30283	1.30242	
1.2069	1.29392	1.29168	1.29208	1.29413	
1.37931	1.28339	1.28372	1.28362	1.28313	
1.55172	1.27365	1.27432	1.27477	1.27396	
1.72414	1.26507	1.26495	1.26514	1.26516	
1.89655	1.25777	1.25651	1.25442	1.2556	
2.06897	1.24908	1.24738	1.24455	1.2462	
2.24138	1.23785	1.23721	1.23645	1.23705	
2.41379	1.22706	1.2273	1.22775	1.22749	
2.58621	1.21775	1.21786	1.21788	1.21779	
2.75862	1.20853	1.20847	1.20828	1.20839	
2.93103	1.19923	1.19932	1.19913	1.19911	
3.10345	1.19016	1.19027	1.19012	1.19011	
3.27586	1.18118	1.18103	1.18141	1.18169	
3.44828	1.1727	1.17282	1.1726	1.17263	
3.62069	1.1648	1.16576	1.1636	1.16282	
3.7931	1.15549	1.15481	1.15643	1.15732	
3.96552	1.14598	1.14319	1.14986	1.15288	
4.13793	1.14341	1.14864	1.1368	1.13181	
4.31034	1.13828	1.14696	1.12645	1.11808	
4.48276	1.10716	1.08034	1.14263	1.16979	
4.65517	1.10827	1.09988	1.12105	1.12959	
4.82759	1.13798	1.18603	1.0768	1.02874	
5	1.13903	1.18903	1.07529	1.02526	
