0	0.575569	1.18137	0.272499	0.812516	
0.172414	1.16672	1.85235	1.24726	1.84248	
0.344828	1.71319	1.50437	1.76554	1.71535	
0.517241	1.89786	1.55872	1.85266	1.49436	
0.689655	1.72012	1.50146	1.84785	1.54649	
0.862069	1.70206	1.51574	1.64835	1.4963	
1.03448	1.54525	1.4802	1.6058	1.49583	
1.2069	1.51226	1.46321	1.47686	1.46076	
1.37931	1.41477	1.4191	1.43653	1.43341	
1.55172	1.36611	1.37758	1.3615	1.38849	
1.72414	1.31289	1.32693	1.31631	1.34691	
1.89655	1.28435	1.29646	1.29837	1.31703	
2.06897	1.31438	1.32668	1.31895	1.33745	
2.24138	1.42414	1.45266	1.43009	1.47078	
2.41379	1.67999	1.74902	1.66036	1.70311	
2.58621	2.07413	2.11369	2.0844	2.13692	
2.75862	2.66232	2.71735	2.62853	2.58167	
2.93103	3.28554	3.1537	3.32973	3.44247	
3.10345	4.09263	4.32338	3.95779	3.79224	
3.27586	4.69567	4.81954	4.84636	4.93006	
3.44828	5.46364	4.91895	5.46873	6.22601	
3.62069	6.08275	7.20389	5.79522	4.65378	
3.7931	4.73213	5.1793	5.12253	4.99865	
3.96552	8.86922	7.35772	8.78416	10.0261	
4.13793	11.2969	10.9915	10.749	9.79076	
4.31034	3.48523	5.00056	5.22819	4.61361	
4.48276	0.733828	0.831904	-2.59029e-09	1.69953	
4.65517	1.12917	1.63694	-3.74125e-09	1.77267	
4.82759	1.37928	0.647917	1.80867	0.100506	
5	1.66168	-7.34995e-10	1.73719	-1.27019e-09	
