0	23.6121	14.6672	-12.0865	-33.5155	0.72661	3.86838	0.308397	
0.102564	46.0346	40.3441	8.43952	-23.9768	-2.69521	-6.77409	0.626911	
0.205128	22.3527	45.107	1.99356	9.9431	-4.96708	1.42082	0.91374	
0.307692	-0.212627	33.6334	-15.882	20.8739	0.807842	1.73699	0.627889	
0.410256	-19.8224	33.3764	6.47659	36.2086	-8.55022	6.02132	0.335938	
0.512821	-9.99778	38.9838	-19.5023	39.5123	0.656003	2.85684	0.314774	
0.615385	-0.872792	44.2088	-42.849	28.081	0.00134905	3.37808	0.561071	
0.717949	-22.5382	40.15	-28.2073	17.6187	0.663332	2.22358	0.368935	
0.820513	-11.3106	40.7057	-32.6883	32.3673	-1.65461	-6.04634	0.490497	
0.923077	-28.8945	58.8058	-36.9819	28.7494	-4.02365	3.864	0.278812	
1.02564	-33.0939	65.4756	-30.3745	27.4846	1.11925	1.10706	0.565205	
1.12821	0.594996	63.4213	-8.23579	18.3832	-6.09381	0.522031	0.415639	
1.23077	10.4378	49.0797	-0.668424	-6.79374	2.35843	-4.1687	0.272647	
1.33333	12.0462	30.984	-4.8666	-10.6277	3.17672	1.87745	0.156548	
1.4359	17.9349	26.2286	1.78276	-2.7915	-0.277781	2.57883	0.324941	
1.53846	18.0197	23.0541	-0.963741	1.4301	-3.88382	0.0357868	0.405293	
1.64103	2.67778	18.8553	1.42288	-1.61849	-0.0793917	-2.50316	0.253459	
1.74359	-0.0963161	14.8995	-1.82968	-2.82878	-1.04465	-0.798148	0.304112	
1.84615	-2.16575	13.3631	-5.64426	1.76427	-2.33339	-2.37078	0.211836	
1.94872	-8.17613	13.0482	-1.95648	4.11499	-0.301617	-1.15139	0.351916	
2.05128	-5.40011	11.3035	0.111137	4.43025	-0.455302	-0.425817	0.318485	
2.15385	-6.93474	8.49135	-0.4216	7.80694	-0.774418	-2.50537	0.243145	
2.25641	-4.40883	6.36807	-0.424507	13.5553	-1.18156	-2.16342	0.294606	
2.35897	-2.44731	4.89717	-2.0537	15.8866	0.104041	-0.866131	0.26842	
2.46154	2.60441	3.61379	1.99779	12.4017	-0.144139	-1.08159	0.443557	
2.5641	5.62401	2.52959	1.73447	0.215751	0.603506	-0.988328	0.298771	
2.66667	5.93881	0.482038	2.86918	-14.456	1.04306	0.463371	0.353666	
2.76923	9.42741	2.1955	-3.18416	-16.1224	-0.466267	0.786943	0.239551	
2.87179	-0.360513	6.002	0.00308391	-13.4514	-0.362892	-1.68944	0.350849	
2.97436	0.588602	5.36438	0.157552	-19.276	0.866262	-1.00104	0.343232	
3.07692	-1.8249	2.17184	3.9685	-19.3004	3.07505	-0.963246	0.515302	
3.17949	-4.13538	0.709325	6.20523	-12.0972	0.619536	-1.13517	0.542749	
3.28205	4.02248	-0.173075	-0.908321	-7.24276	1.67908	0.685446	0.368204	
3.38462	-5.71312	-2.46367	-8.93278	-9.64069	-0.72265	-3.99012	0.590936	
3.48718	-5.93437	-4.94127	1.61883	-4.4918	6.13178	2.25351	0.200763	
3.58974	2.91696	-7.0415	-0.40033	-5.48186	0.792108	-2.88197	0.887872	
3.69231	2.51933	-16.8198	-6.00005	-7.41643	-0.861498	0.34889	0.553259	
3.79487	-6.45346	-27.0102	-0.00477426	16.6375	2.29197	-1.85061	0.623803	
3.89744	0.0441717	-32.3562	-0.443975	30.0982	-2.8779	-7.87885	0.308634	
4	7.29729	-18.2778	7.04274	14.0786	1.81363	2.87312	0.0557458	
