0	-4.16981e-10	-0.683	-7.70356e-09	1.77	-3.00497e-10	0.88	-1.57	9.78555e-10	1.167e-08	4.11589e-10	-1.0516e-09	-3.28772e-11	2.36583e-10	5.76029e-12	
0.102564	0.254383	-0.802355	-0.40095	1.61199	-0.26295	0.473279	-1.45914	5.08766	-2.38709	-8.01901	-3.16015	-5.25899	-8.13443	2.21724	
0.205128	0.669823	-1.09401	-1.00652	1.41351	-0.990499	-0.284733	-1.29804	3.22115	-3.44612	-4.09247	-0.809557	-9.292	-7.0258	1.00472	
0.307692	0.998246	-1.4502	-1.34866	1.49468	-1.52438	-0.248922	-1.15986	3.3473	-3.67764	-2.75015	2.43303	-1.38569	7.74202	1.75885	
0.410256	1.34992	-1.78034	-1.35127	1.74328	-2.06072	0.4229	-1.047	3.68608	-2.92513	2.69794	2.53901	-9.34111	5.69442	0.498365	
0.512821	1.70195	-1.99341	-0.828912	1.93213	-2.72036	1.06069	-0.990736	3.35469	-1.33633	7.74915	1.23783	-3.85162	7.06144	0.626922	
0.615385	2.06149	-2.094	-0.214251	1.97449	-2.57682	1.63746	-0.91818	3.83608	-0.67539	4.54408	-0.390525	6.7224	4.47391	0.824204	
0.717949	2.42709	-2.094	-0.0324194	1.94428	-2.00021	2.07999	-0.826367	3.4758	0.675391	-0.907449	-0.213724	4.80986	4.37665	1.01206	
0.820513	2.69941	-2.01024	-0.323114	1.9895	-1.65833	1.82161	-0.740325	1.97075	0.999736	-4.90644	1.1181	2.02774	-9.54429	0.708772	
0.923077	2.77849	-1.93906	-0.954785	2.07355	-1.62915	1.15186	-0.66933	-0.389136	0.423866	-7.72697	0.562978	-1.44412	-3.85057	0.711127	
1.02564	2.58057	-1.83847	-1.76851	2.00253	-1.52474	1.33395	-0.588035	-3.56932	1.588	-8.54754	-1.98344	3.53227	7.49236	0.914771	
1.12821	2.21258	-1.59024	-2.43334	1.71556	-1.33783	1.68086	-0.484396	-3.79048	3.37658	-4.74907	-3.7559	0.205967	-0.554163	1.158	
1.23077	1.90343	-1.20989	-2.66378	1.26628	-1.46484	1.40318	-0.411319	-2.39246	4.23041	0.140318	-5.22965	-2.74616	-4.99942	0.303546	
1.33333	1.58897	-0.765302	-2.36831	0.578119	-1.40008	1.07269	-0.372286	-3.89681	4.66138	5.76903	-8.53363	4.04137	-1.61048	0.47712	
1.4359	1.08421	-0.464954	-1.71572	-0.105683	-1.0182	1.27806	-0.320607	-6.19847	1.34559	7.28271	-5.14241	3.59612	5.71797	0.556452	
1.53846	0.85355	-0.346775	-1.42331	-0.272949	-1.0001	1.83669	-0.252794	1.58534	1.01798	-1.43451	1.79711	-3.23412	5.45454	0.799811	
1.64103	1.22727	-0.267175	-1.70573	-0.0334201	-1.4031	1.99458	-0.188902	5.88897	0.574018	-4.21375	2.99346	-4.82587	-2.29677	0.478025	
1.74359	1.69918	-0.212015	-1.96724	0.126121	-1.71415	1.80791	-0.127456	3.54927	0.529192	-1.01648	0.19735	-1.39503	-1.43666	0.750904	
1.84615	2.03442	-0.175678	-2.21693	0.115956	-1.87378	1.69715	-0.0755302	3.1555	0.197541	-3.97732	-0.400643	-1.79753	-0.778532	0.287606	
1.94872	2.19713	-0.144813	-2.63942	0.0284914	-2.01785	1.59596	-0.0194299	0.0987078	0.419765	-4.47258	-1.34865	-1.0839	-1.24524	0.8344	
2.05128	1.96759	-0.0770294	-2.81438	-0.157621	-2.16049	1.57958	0.0498923	-4.68941	0.935902	0.973444	-2.3736	-1.76897	0.917669	0.552043	
2.15385	1.32639	0.00485288	-2.64402	-0.348661	-2.24956	1.56124	0.106536	-8.13459	0.701743	2.43375	-1.4472	-0.0123821	-1.2845	0.580834	
2.25641	0.492352	0.0641684	-2.46784	-0.428466	-2.29472	1.35104	0.163702	-8.54619	0.484567	1.08981	-0.148892	-0.8908	-2.91952	0.56249	
2.35897	-0.305569	0.0960812	-2.45789	-0.392818	-2.34803	1.16311	0.222149	-7.41224	0.153688	-0.89075	0.861847	-0.175501	-0.839003	0.606453	
