0	7.08939e-10	-0.683	-2.323e-09	1.77	3.89186e-10	0.88	-1.57	3.54083e-10	-8.95312e-09	1.43043e-10	2.5276e-09	-5.67138e-11	-3.34112e-10	4.97972e-13	
0.102564	-0.0950533	-0.657682	0.236323	1.85352	0.470061	1.1956	-1.49764	-1.90107	0.506356	4.72645	1.67034	9.40121	6.312	1.44717	
0.205128	-0.253372	-0.562097	0.662827	1.98797	1.34152	1.67194	-1.34411	-1.2653	1.40535	3.80363	1.01866	8.02804	3.21476	1.62343	
0.307692	-0.267641	-0.36327	0.755997	2.01844	2.23721	1.83929	-1.21533	0.979904	2.57119	-1.94022	-0.409229	9.88568	0.132318	0.952226	
0.410256	-0.155111	-0.133137	0.475898	1.95647	2.64493	2.00217	-1.10003	1.27071	2.03148	-3.66177	-0.830105	-1.73127	3.12535	1.35381	
0.512821	-0.533133	0.0190506	0.622679	1.81887	2.13074	1.88586	-0.990158	-8.83115	1.01227	6.59739	-1.92191	-8.55249	-5.45159	0.843572	
0.615385	-1.28399	0.0971166	1.13958	1.54042	1.58449	1.48809	-0.894933	-6.18609	0.54905	3.74066	-3.64708	-2.37257	-2.5038	1.06094	
0.717949	-1.67727	0.113794	1.38542	1.17453	1.35256	1.48011	-0.802787	-1.67948	-0.215493	1.17602	-3.67078	-2.26601	2.34422	0.781978	
0.820513	-1.58705	0.0372998	1.51171	0.840758	1.0579	1.62478	-0.721391	3.48392	-1.3144	1.34987	-3.00463	-3.62709	0.549052	0.845941	
0.923077	-1.11402	-0.106891	1.88454	0.613515	0.685849	1.67203	-0.645212	5.97668	-1.56942	6.10671	-1.54024	-3.81401	0.39591	0.677637	
1.02564	-0.464874	-0.21341	2.42699	0.543654	0.393166	1.72432	-0.571554	7.00626	-0.560955	4.74229	0.14303	-2.03965	0.65006	0.79554	
1.12821	0.165141	-0.244809	2.69283	0.573609	0.236742	1.77971	-0.501215	5.59404	-0.0670323	0.574532	0.45607	-1.08882	0.457612	0.611226	
1.23077	0.47054	-0.240105	2.70429	0.613718	0.15284	1.7071	-0.435064	0.513931	0.161121	-0.345261	0.346103	-0.589232	-1.90971	0.711802	
1.33333	0.247734	-0.196142	2.69842	0.592567	0.0950899	1.46011	-0.366958	-4.97005	0.718136	0.227775	-0.769131	-0.565768	-3.03026	0.650313	
1.4359	-0.462263	-0.113775	2.78027	0.443761	0.0874203	1.16553	-0.301282	-9.22989	0.929193	1.40934	-2.20698	0.412374	-2.8612	0.663208	
1.53846	-1.30166	-0.0235196	2.78439	0.197327	0.202638	0.878933	-0.238083	-7.55809	0.875926	-1.32701	-2.72169	1.89199	-2.87077	0.600775	
1.64103	-1.65268	0.0170392	2.37967	0.0316274	0.312419	0.695677	-0.176742	0.537804	-0.0647504	-6.7674	-0.592302	0.303629	-0.794352	0.626043	
1.74359	-1.29116	0.00731038	1.65375	-0.00754194	0.264722	0.627953	-0.124085	6.69245	-0.129827	-7.75101	-0.191085	-1.25757	-0.560115	0.427102	
1.84615	-0.596229	-0.00162434	0.989025	-0.0232889	0.154873	0.579706	-0.0769994	7.20624	-0.0488679	-5.54351	-0.123853	-0.939422	-0.404839	0.514608	
1.94872	-0.0745415	-0.00558931	0.590064	-0.0301779	0.0743057	0.545361	-0.0278565	3.22751	-0.0304314	-2.4357	-0.0139276	-0.671915	-0.282047	0.46825	
2.05128	-0.041172	-0.00695424	0.500243	-0.0243079	0.0845589	0.521074	0.0263291	-2.56012	0.0031327	0.639283	0.131326	0.876979	-0.203702	0.615462	
2.15385	-0.359821	-0.00669742	0.565813	-0.014414	0.136349	0.481581	0.0855187	-3.81286	0.00200384	0.672106	0.0665519	0.158814	-0.586164	0.568331	
2.25641	-0.611331	-0.00653662	0.530454	-0.0104927	0.122008	0.44779	0.141145	-1.21734	0.00121204	-1.37929	0.0118756	-0.445629	-0.089644	0.5442	
2.35897	-0.664192	-0.00694143	0.39321	-0.0115736	0.065596	0.450716	0.195111	0.160115	-0.00930826	-1.36558	-0.0334952	-0.682607	0.148154	0.535121	
2.46154	-0.638922	-0.00750402	0.273296	-0.0142008	0.0146653	0.471032	0.250537	0.345279	-0.00194354	-1.03271	-0.0190476	-0.336007	0.258168	0.573385	
2.5641	-0.606888	-0.00532576	0.172418	-0.0103819	-0.0108271	0.509354	0.308893	0.295407	0.0455087	-0.984842	0.0954241	-0.173841	0.508278	0.593749	
2.66667	-0.567334	0.00160769	0.0597116	0.00372283	-0.0266764	0.565435	0.370014	0.49568	0.0931603	-1.26929	0.186671	-0.143146	0.61333	0.628665	
2.76923	-0.508823	0.0119777	-0.0696734	0.0235313	-0.0414296	0.634329	0.433922	0.674523	0.114239	-1.31841	0.209499	-0.151918	0.764555	0.649502	
2.87179	-0.436563	0.0228598	-0.192218	0.040909	-0.0545643	0.713662	0.501089	0.770688	0.103402	-1.13248	0.138054	-0.110775	0.82211	0.693828	
2.97436	-0.345859	0.0328327	-0.300663	0.0505933	-0.0652829	0.801549	0.572323	1.04339	0.0960575	-1.03644	0.0556318	-0.103599	0.935638	0.73086	
3.07692	-0.222359	0.0424754	-0.399598	0.0513829	-0.0772062	0.900557	0.647884	1.4266	0.0967958	-0.942253	-0.0398397	-0.134866	1.04451	0.780347	
3.17949	-0.05683	0.0517397	-0.49238	0.0391515	-0.0886753	1.00999	0.728628	1.88398	0.0884903	-0.913381	-0.204789	-0.094517	1.14424	0.834535	
3.28205	0.153943	0.0582751	-0.577449	0.00282705	-0.102586	1.12959	0.81504	2.33148	0.0422178	-0.788012	-0.5217	-0.183699	1.24773	0.893712	
3.38462	0.409115	0.0562275	-0.659425	-0.0772093	-0.126523	1.25097	0.907834	2.77195	-0.0831704	-0.851511	-1.07903	-0.295037	1.17973	0.962172	
3.48718	0.694533	0.0392554	-0.752801	-0.21692	-0.172862	1.35618	1.00739	2.93641	-0.256274	-1.016	-1.71518	-0.631745	0.924504	1.02896	
3.58974	0.989972	0.012591	-0.903167	-0.402271	-0.261871	1.39712	1.1146	2.97236	-0.277014	-1.99132	-1.99184	-1.14844	-0.105717	1.11523	
3.69231	1.14359	-0.0069281	-1.02173	-0.589087	-0.328985	1.30223	1.23216	0.100042	-0.11337	-0.37991	-1.74447	-0.193835	-1.7921	1.23591	
3.79487	0.853514	-0.0140875	-0.778882	-0.736773	-0.248016	1.073	1.36147	-5.90161	-0.0298197	5.23685	-1.20925	1.81321	-2.79241	1.35038	
3.89744	0.279217	-0.00778955	-0.25852	-0.791316	-0.0786779	0.859389	1.49989	-5.58434	0.155777	5.1704	0.118379	1.57356	-1.47983	1.41805	
4	-1.82922e-09	-3.88585e-07	-2.85176e-08	-0.785397	-3.74444e-09	0.785398	1.5708	6.95418e-09	8.20102e-08	8.60832e-09	-2.65162e-08	1.16424e-09	7.22645e-10	-2.17367e-12	
