0	-0.138972	59.0908	-1.52139	-4.69348	0.639745	-0.519374	0.0262425	
0.102564	0.531011	93.5293	-2.29528	-18.8115	1.06064	-0.619407	0.73138	
0.205128	1.73082	54.4972	-1.10285	-30.2642	1.09327	-0.483167	0.650558	
0.307692	1.40355	31.5625	-0.283135	-30.7173	1.04371	-0.976718	0.567922	
0.410256	-0.114165	18.1954	0.0870821	-25.9454	0.761181	-0.976581	0.553552	
0.512821	-0.812459	10.8658	-0.125832	-19.307	0.637526	-0.340558	0.515949	
0.615385	-0.643849	7.01666	-0.316227	-12.9968	0.429967	0.389676	0.488902	
0.717949	-0.511557	4.89637	-0.265873	-8.06393	0.253786	0.931643	0.447248	
0.820513	-0.37525	3.55542	-0.175124	-4.70177	0.127737	1.30902	0.42409	
0.923077	-0.230662	2.5838	-0.0776309	-2.66184	0.0178943	1.45431	0.391467	
1.02564	-0.105617	1.84739	-0.0167453	-1.50844	-0.0431693	1.4282	0.372224	
1.12821	-0.0206823	1.2984	0.0120529	-0.869941	-0.075996	1.32969	0.347449	
1.23077	0.0315443	0.900776	0.0195252	-0.511473	-0.0910455	1.20382	0.332463	
1.33333	0.0627018	0.619182	0.0167308	-0.304997	-0.0997888	1.07174	0.31475	
1.4359	0.0824286	0.422686	0.00825605	-0.182628	-0.101595	0.942126	0.303095	
1.53846	0.0962342	0.286681	-0.00198004	-0.10845	-0.102431	0.8193	0.291724	
1.64103	0.107427	0.192721	-0.0134741	-0.0626636	-0.099983	0.705031	0.283015	
1.74359	0.117433	0.12746	-0.0251009	-0.0340233	-0.0986013	0.599469	0.277653	
1.84615	0.127127	0.0812656	-0.0374708	-0.0158312	-0.0955171	0.502644	0.271685	
1.94872	0.136694	0.0472359	-0.0500399	-0.00389699	-0.0942972	0.413196	0.272112	
2.05128	0.146315	0.0201292	-0.0637689	0.00462074	-0.0919305	0.331131	0.268738	
2.15385	0.155635	-0.004228	-0.0780391	0.0116883	-0.0919561	0.253996	0.274874	
2.25641	0.164466	-0.0296848	-0.0944804	0.0192594	-0.0907779	0.183038	0.274067	
2.35897	0.171689	-0.0602875	-0.11195	0.0287706	-0.0929855	0.113906	0.285971	
2.46154	0.176602	-0.100901	-0.133752	0.0429562	-0.0933179	0.0511796	0.287806	
2.5641	0.176626	-0.158115	-0.157219	0.0637943	-0.0995197	-0.0139773	0.305664	
2.66667	0.170471	-0.240961	-0.189371	0.0970492	-0.10212	-0.0689704	0.310364	
2.76923	0.153746	-0.362957	-0.222963	0.146883	-0.116424	-0.133969	0.334544	
2.87179	0.126885	-0.543147	-0.272237	0.227237	-0.122136	-0.17696	0.3426	
2.97436	0.0875166	-0.811142	-0.316509	0.348131	-0.150701	-0.247965	0.373828	
3.07692	0.0483261	-1.20838	-0.384265	0.544866	-0.153617	-0.265609	0.386164	
3.17949	0.0191338	-1.80203	-0.425512	0.840871	-0.196819	-0.362173	0.425614	
3.28205	0.0350746	-2.6788	-0.508823	1.33763	-0.173032	-0.324004	0.443118	
3.38462	0.091632	-3.97921	-0.546214	2.13437	-0.235454	-0.536342	0.491627	
3.48718	0.215683	-5.82314	-0.687425	3.68436	-0.168848	-0.440744	0.514901	
3.58974	0.278966	-8.44477	-0.610123	6.52284	-0.251948	-1.27572	0.575351	
3.69231	0.218569	-12.2662	0.019792	11.2873	0.226388	-1.26896	0.606468	
3.79487	-2.69854	-18.7535	3.76745	16.5742	0.312243	-3.29469	0.672569	
3.89744	-1.76071	-28.5108	1.2044	25.0234	-0.896394	-3.68109	0.705623	
4	1.03451	-17.022	-2.38118	15.5974	-0.664077	-0.34533	-0.0520427	
