0	-0.189852	59.1876	-1.41289	-4.9113	0.649624	-0.549108	0.026392	
0.102564	0.473403	93.698	-2.13356	-19.0388	1.06533	-0.655066	0.733752	
0.205128	1.68266	54.6273	-1.01699	-30.2181	1.0907	-0.507572	0.651018	
0.307692	1.34543	31.6737	-0.255554	-30.5999	1.0433	-0.997029	0.57046	
0.410256	-0.10218	18.2955	0.0604115	-25.8366	0.766438	-0.972813	0.554964	
0.512821	-0.763277	10.9506	-0.142591	-19.2271	0.641422	-0.32855	0.516754	
0.615385	-0.611269	7.08107	-0.307357	-12.9424	0.42799	0.400391	0.489126	
0.717949	-0.491718	4.94053	-0.257904	-8.03081	0.253199	0.941007	0.447452	
0.820513	-0.362133	3.58355	-0.170789	-4.68497	0.125798	1.31693	0.423943	
0.923077	-0.221848	2.60129	-0.0773132	-2.65471	0.0175164	1.45966	0.39124	
1.02564	-0.0995871	1.85837	-0.0179711	-1.50589	-0.0436986	1.43239	0.371786	
1.12821	-0.016205	1.30538	0.0101002	-0.869372	-0.0760467	1.33296	0.346966	
1.23077	0.0350979	0.905277	0.0175534	-0.511638	-0.091357	1.20663	0.331824	
1.33333	0.0657113	0.622109	0.0146992	-0.305386	-0.0998359	1.07402	0.31405	
1.4359	0.0850352	0.424611	0.00640179	-0.183005	-0.101746	0.944067	0.302306	
1.53846	0.0985549	0.287953	-0.00373931	-0.108757	-0.102391	0.820876	0.290865	
1.64103	0.1095	0.193568	-0.0150313	-0.0628812	-0.0999816	0.706338	0.282137	
1.74359	0.119304	0.128024	-0.0265293	-0.03417	-0.098462	0.600508	0.27671	
1.84615	0.128809	0.0816404	-0.038714	-0.015919	-0.0953958	0.503482	0.270764	
1.94872	0.138216	0.0474791	-0.0511581	-0.00394537	-0.0940661	0.41383	0.271125	
2.05128	0.147685	0.0202799	-0.064718	0.00460622	-0.0917125	0.331628	0.267825	
2.15385	0.156876	-0.00415009	-0.0788754	0.0116938	-0.0916327	0.254325	0.273889	
2.25641	0.165586	-0.0296669	-0.0951514	0.0192918	-0.0904731	0.183292	0.2732	
2.35897	0.172718	-0.0603331	-0.112522	0.0288174	-0.0925605	0.113996	0.285026	
2.46154	0.177543	-0.101015	-0.134145	0.0430415	-0.0929292	0.051255	0.287039	
2.5641	0.17752	-0.158326	-0.15753	0.0639005	-0.0989695	-0.0141184	0.304815	
2.66667	0.17131	-0.241297	-0.189463	0.097229	-0.101639	-0.0690699	0.309753	
2.76923	0.154577	-0.363486	-0.223006	0.147108	-0.115705	-0.134446	0.333842	
2.87179	0.127649	-0.543938	-0.272004	0.227615	-0.121554	-0.177372	0.342194	
2.97436	0.0882219	-0.812334	-0.316325	0.348639	-0.149777	-0.249115	0.37335	
3.07692	0.0487774	-1.2101	-0.3838	0.545749	-0.153026	-0.266792	0.386041	
3.17949	0.0192229	-1.80451	-0.42534	0.842212	-0.195812	-0.364721	0.425433	
3.28205	0.0344532	-2.68226	-0.508476	1.33993	-0.172785	-0.327022	0.443392	
3.38462	0.0902132	-3.9841	-0.546264	2.1376	-0.234606	-0.541043	0.491859	
3.48718	0.213898	-5.83043	-0.686596	3.68747	-0.168877	-0.446872	0.515733	
3.58974	0.279346	-8.45668	-0.609843	6.52123	-0.25164	-1.2785	0.576131	
3.69231	0.222354	-12.287	0.015912	11.2714	0.222718	-1.27344	0.608135	
3.79487	-2.69761	-18.7853	3.75399	16.5438	0.307323	-3.26962	0.673974	
3.89744	-1.75585	-28.5349	1.20491	25.0413	-0.895304	-3.6636	0.708154	
4	1.04083	-17.0276	-2.36963	15.6328	-0.663793	-0.356226	-0.051991	
