0	6.42033	51.0175	-13.5685	-7.3141	-1.667	2.7049	-0.151178	
0.102564	3.55892	87.055	-11.8574	-20.6583	-1.08989	6.71749	0.925128	
0.205128	-4.94305	56.1868	-3.72562	-20.9963	1.85866	-0.194747	0.757837	
0.307692	7.32495	33.5139	-11.6981	-21.5245	2.47237	-3.23705	0.477585	
0.410256	9.36857	20.1118	-4.608	-29.1018	0.590027	1.34683	0.630913	
0.512821	-4.14913	10.6198	-1.53733	-27.8418	2.04911	0.454653	0.460096	
0.615385	-0.503185	5.49512	-6.50388	-19.3907	2.17388	-0.841614	0.528649	
0.717949	3.19658	3.00272	-3.77383	-11.0459	0.164998	-1.07542	0.393018	
0.820513	-2.33713	1.64433	0.525042	-9.08466	0.928622	-0.619102	0.444656	
0.923077	-1.9953	0.458196	0.421852	-7.72111	0.318357	-0.660372	0.361216	
1.02564	-1.76813	0.116412	0.0201213	-4.93771	-0.0340688	-0.362882	0.338883	
1.12821	-3.85213	0.000148191	1.11908	-3.65837	-0.0126676	-0.3241	0.331293	
1.23077	-3.54454	0.272561	0.983524	-2.07029	0.000613733	-0.264079	0.317856	
1.33333	-1.53688	0.465697	0.509899	0.0205965	0.0062023	-0.282838	0.311781	
1.4359	0.495165	0.464739	-0.0667543	0.908903	0.0422537	-0.237377	0.300135	
1.53846	0.648177	0.307133	-0.0958426	0.556382	-0.00103585	-0.15356	0.290892	
1.64103	-0.12656	0.19904	0.0365268	0.161113	0.0224636	-0.13439	0.279618	
1.74359	-0.295164	0.120871	0.109097	0.00621186	-0.032214	-0.111905	0.273842	
1.84615	-0.25694	0.036033	0.223624	-0.110835	-0.0276176	-0.126716	0.266532	
1.94872	-0.0452366	-0.0105792	0.257744	-0.137199	-0.0346644	-0.132059	0.270924	
2.05128	0.207738	-0.0222822	0.273842	-0.107161	-0.0389525	-0.148014	0.265259	
2.15385	0.361708	-0.0130322	0.245738	-0.0434189	-0.0487668	-0.159704	0.273831	
2.25641	0.401549	-0.00708595	0.189862	0.00983045	-0.0594657	-0.174558	0.269347	
2.35897	0.374323	-0.0207651	0.129666	0.0286279	-0.0722891	-0.191577	0.283197	
2.46154	0.333203	-0.0530298	0.0750037	0.0267092	-0.0798627	-0.210797	0.282364	
2.5641	0.304111	-0.0990766	0.0426612	0.029762	-0.0902035	-0.236788	0.3028	
2.66667	0.310319	-0.160139	0.017719	0.0516281	-0.0881768	-0.257908	0.306119	
2.76923	0.345289	-0.247518	0.00462536	0.0909762	-0.104438	-0.290876	0.332559	
2.87179	0.377608	-0.371071	-0.0343942	0.169367	-0.103132	-0.310889	0.339353	
2.97436	0.359862	-0.547526	-0.078431	0.308064	-0.144375	-0.355851	0.371232	
3.07692	0.290609	-0.806671	-0.176801	0.537992	-0.152659	-0.359817	0.3825	
3.17949	0.154048	-1.19568	-0.265308	0.887052	-0.24868	-0.424956	0.421336	
3.28205	-0.0243419	-1.76859	-0.468446	1.49506	-0.269134	-0.397302	0.439577	
3.38462	-0.291353	-2.62567	-0.681948	2.56308	-0.444724	-0.568347	0.486122	
3.48718	-0.912676	-3.8718	-1.04404	4.75727	-0.49303	-0.643732	0.512498	
3.58974	-2.11958	-5.6155	-1.36055	8.97481	-0.917516	-1.4812	0.568244	
3.69231	-4.28236	-8.54376	0.201844	16.2498	-0.170914	-2.21895	0.619652	
3.79487	-2.54169	-15.4218	4.20166	22.9642	0.78677	-3.01471	0.694369	
3.89744	2.70589	-28.5497	3.67907	24.2877	-0.223083	-2.3509	0.678092	
4	2.41057	-18.3563	0.336524	11.7427	-0.346912	-0.272872	-0.0208032	
