0	-0.258791	59.1998	-1.18028	-5.37349	0.675443	-0.66437	0.0264532	
0.102564	0.371555	93.8637	-1.78684	-19.3131	1.07855	-0.842329	0.734078	
0.205128	1.56246	54.8933	-0.839638	-29.8808	1.09367	-0.676431	0.647528	
0.307692	1.22083	31.8676	-0.204908	-30.3797	1.05327	-1.15521	0.57202	
0.410256	-0.0841947	18.4447	0.0068229	-25.7253	0.785442	-1.05737	0.556785	
0.512821	-0.665811	11.0696	-0.169817	-19.1597	0.661787	-0.350998	0.517314	
0.615385	-0.544626	7.16776	-0.284227	-12.8987	0.430318	0.416339	0.489549	
0.717949	-0.452414	4.99856	-0.241228	-8.00497	0.254984	0.983336	0.447532	
0.820513	-0.337194	3.62057	-0.163636	-4.67167	0.122848	1.37519	0.423991	
0.923077	-0.205317	2.6249	-0.0780817	-2.64796	0.0164738	1.52271	0.390996	
1.02564	-0.0881136	1.87363	-0.0209765	-1.50194	-0.0461726	1.49514	0.371803	
1.12821	-0.00717009	1.31526	0.00614459	-0.866878	-0.0778331	1.39261	0.346736	
1.23077	0.0427179	0.911685	0.0138489	-0.509848	-0.0938064	1.26206	0.331856	
1.33333	0.0725175	0.626271	0.0109649	-0.303935	-0.101786	1.12457	0.313838	
1.4359	0.0911411	0.427337	0.00302539	-0.181671	-0.103839	0.989634	0.302327	
1.53846	0.104122	0.289752	-0.00693819	-0.107469	-0.10409	0.861564	0.290656	
1.64103	0.114559	0.194768	-0.0178724	-0.0616243	-0.101629	0.742426	0.282154	
1.74359	0.123937	0.128829	-0.0291248	-0.0329575	-0.0998182	0.632353	0.276493	
1.84615	0.133043	0.0821821	-0.040984	-0.0147726	-0.0966592	0.531466	0.270776	
1.94872	0.1421	0.0478409	-0.0531796	-0.00287818	-0.0951099	0.43835	0.270906	
2.05128	0.15124	0.0205128	-0.0664506	0.00558223	-0.092677	0.353058	0.267828	
2.15385	0.16014	-0.00401554	-0.080379	0.0125779	-0.0924162	0.273013	0.273684	
2.25641	0.168573	-0.0296161	-0.0963914	0.0200859	-0.0912091	0.199567	0.273214	
2.35897	0.175458	-0.0603652	-0.113562	0.0295271	-0.0931194	0.128118	0.284828	
2.46154	0.180034	-0.10114	-0.134932	0.0436815	-0.0934824	0.063514	0.287054	
2.5641	0.179782	-0.158572	-0.158165	0.064477	-0.099319	-0.00357302	0.304626	
2.66667	0.173303	-0.241704	-0.189849	0.0977733	-0.102049	-0.0599571	0.309775	
2.76923	0.156293	-0.364133	-0.223337	0.14762	-0.115843	-0.126766	0.333672	
2.87179	0.128961	-0.544923	-0.272088	0.228154	-0.121899	-0.170786	0.342218	
2.97436	0.0890842	-0.813828	-0.316535	0.349193	-0.149728	-0.243853	0.373195	
3.07692	0.0489521	-1.21232	-0.383725	0.546434	-0.153494	-0.262357	0.386085	
3.17949	0.0187179	-1.80782	-0.425619	0.842966	-0.195615	-0.3617	0.425316	
3.28205	0.0330648	-2.68719	-0.508199	1.34077	-0.173592	-0.324588	0.443466	
3.38462	0.0884055	-3.99162	-0.546327	2.13759	-0.233888	-0.540062	0.491804	
3.48718	0.212361	-5.84233	-0.684557	3.68452	-0.169438	-0.445933	0.515832	
3.58974	0.281544	-8.47583	-0.607979	6.51063	-0.249203	-1.27731	0.576153	
3.69231	0.231098	-12.3171	0.0123007	11.248	0.218328	-1.2712	0.608259	
3.79487	-2.69183	-18.8334	3.73266	16.4942	0.306196	-3.2615	0.674058	
3.89744	-1.75173	-28.5728	1.20053	25.0497	-0.890124	-3.66228	0.708681	
4	1.04493	-17.0356	-2.35502	15.6758	-0.667517	-0.360201	-0.0521892	
