0	-4.32791	-5.76968	-5.0271	0	8.88316e-14	0	0.0446223	-0.159251	-0.185837	0	0	0	
0.263158	-4.29546	-5.76905	-4.98319	-0.205208	0.102512	-0.0461063	0.214978	0.164317	0.537114	-1.64167	0.820093	-0.368851	
0.526316	-4.18431	-5.63042	-4.77825	-0.318992	0.155493	-0.123707	0.674221	0.944708	1.10245	0.731396	-0.396246	-0.251952	
0.789474	-3.95721	-5.30672	-4.44003	-0.186906	0.0767443	-0.212867	1.14253	1.64488	1.60327	0.325291	-0.23374	-0.461331	
1.05263	-3.6264	-4.83351	-3.98105	-0.20255	0.0664551	-0.35116	1.50397	2.14083	2.06857	-0.450444	0.151426	-0.645012	
1.31579	-3.19782	-4.23827	-3.4177	-0.223865	0.0617354	-0.512475	1.92469	2.62109	2.43827	0.279929	-0.189184	-0.645509	
1.57895	-2.66373	-3.53364	-2.77143	-0.181047	0.0317277	-0.681288	2.348	3.01591	2.7319	0.0626125	-0.0508771	-0.704991	
1.84211	-2.02737	-2.74272	-2.0606	-0.178944	0.0266535	-0.857552	2.74291	3.31151	2.9547	-0.0457841	0.0102836	-0.705128	
2.10526	-1.29271	-1.88782	-1.30408	-0.159585	0.0163716	-1.02443	3.13439	3.52768	3.09747	0.200651	-0.0925393	-0.629903	
2.36842	-0.470588	-0.989729	-0.521033	-0.103164	0.00373081	-1.17047	3.44255	3.65702	3.1669	0.250718	-0.00858681	-0.538429	
2.63158	0.410879	-0.0709967	0.270559	-0.034543	0.0143438	-1.28758	3.60919	3.69284	3.16584	0.298251	0.0934908	-0.398409	
2.89474	1.3147	0.844782	1.0529	0.0366463	0.0367737	-1.36344	3.62139	3.63339	3.09289	0.271263	0.0859485	-0.208506	
3.15789	2.20513	1.734	1.80793	0.090286	0.073332	-1.38563	3.50206	3.48035	2.94733	0.157854	0.206518	0.031039	
3.42105	3.04963	2.5708	2.51728	0.173261	0.114449	-1.34459	3.25394	3.21406	2.72744	0.505945	0.122421	0.297243	
3.68421	3.80881	3.33062	3.16144	0.292679	0.0879374	-1.24638	2.81947	2.86451	2.42587	0.4494	-0.334518	0.4884	
3.94737	4.44666	3.9955	3.72262	0.31394	0.0631205	-1.06265	2.28339	2.45453	2.0636	-0.279309	0.135983	0.981442	
4.21053	4.94398	4.54308	4.18637	0.423905	0.00926188	-0.80192	1.69514	1.9261	1.64635	1.15902	-0.566852	1.10443	
4.47368	5.26261	4.92805	4.52366	0.66332	-0.199793	-0.542393	0.853943	1.15369	1.05201	0.756301	-1.10559	0.971787	
4.73684	5.38768	5.10828	4.70806	0.378929	-0.168996	-0.21046	0.146587	0.288172	0.42313	-3.03143	1.35197	1.68368	
5	5.39818	5.13464	4.75771	1.89946e-13	0	0	-0.0625604	-0.077315	-0.0258614	0	0	0	
