0	1.37715	1.42679	1.7291	1.8868	
0.128205	1.60098	1.67667	1.55737	1.63863	
0.25641	1.69577	1.78588	1.50736	1.49255	
0.384615	1.55926	1.58247	1.61436	1.62477	
0.512821	1.55805	1.53877	1.56899	1.61095	
0.641026	1.54662	1.55443	1.52844	1.54101	
0.769231	1.51395	1.53008	1.5125	1.51008	
0.897436	1.48673	1.49228	1.49278	1.49479	
1.02564	1.46569	1.46429	1.46741	1.46881	
1.15385	1.44273	1.44177	1.44287	1.44012	
1.28205	1.41908	1.41771	1.42006	1.41495	
1.41026	1.39679	1.39323	1.39894	1.39209	
1.53846	1.37919	1.36724	1.37599	1.3697	
1.66667	1.35931	1.34314	1.35403	1.34713	
1.79487	1.33566	1.32211	1.33372	1.32359	
1.92308	1.31375	1.30263	1.31475	1.30099	
2.05128	1.29522	1.2812	1.29631	1.27974	
2.17949	1.27737	1.26075	1.27727	1.25986	
2.30769	1.25866	1.24119	1.25863	1.24007	
2.4359	1.24046	1.22225	1.24062	1.22117	
2.5641	1.22276	1.20286	1.22377	1.20215	
2.69231	1.20824	1.18467	1.2077	1.1846	
2.82051	1.19233	1.16746	1.19158	1.16705	
2.94872	1.17638	1.15286	1.17755	1.15125	
3.07692	1.16103	1.13686	1.16519	1.13415	
3.20513	1.14828	1.12158	1.15272	1.12046	
3.33333	1.13664	1.10642	1.13797	1.10606	
3.46154	1.12576	1.09279	1.12461	1.0925	
3.58974	1.11444	1.07914	1.11264	1.07935	
3.71795	1.10393	1.06812	1.10283	1.06806	
3.84615	1.09571	1.05833	1.09181	1.05568	
3.97436	1.08836	1.04888	1.08318	1.04753	
4.10256	1.07638	1.03382	1.07992	1.04259	
4.23077	1.06856	1.02432	1.07592	1.03662	
4.35897	1.04269	1.03617	1.08364	1.01395	
4.48718	1.05754	1.05362	1.04511	0.989727	
4.61538	1.06404	1.00517	0.988527	1.05366	
4.74359	0.873734	0.904777	1.06408	1.20433	
4.87179	0.84041	1.07133	0.878222	1.04664	
5	0.96642	1.28908	0.61047	0.809346	
