0	-5.57614	-4.41952	-5.39092	-3.5115e-05	3.46246e-05	-4.58863e-06	-0.113776	-0.146602	0.0580182	-1.8423e-06	1.04542e-06	-2.14178e-06	
0.555556	-5.41191	-4.22366	-4.70219	-0.306107	0.200002	-0.226567	0.770642	0.930003	2.69675	-1.22426	0.799854	-0.906238	
1.11111	-4.56166	-3.35137	-3.10545	-0.385279	0.198152	-0.471925	2.63035	2.55908	3.69007	0.907537	-0.807232	-0.0751921	
1.66667	-3.04741	-1.92	-1.51792	-0.0697965	0.0245805	-0.471507	3.4266	3.16639	2.65994	0.354416	0.112932	0.0768668	
2.22222	-1.2653	-0.317507	-0.331814	-0.0188125	0.0730809	-0.456597	3.70182	3.24354	2.08444	-0.150481	0.0810723	-0.0172227	
2.77778	0.680107	1.31331	0.712319	-0.0675336	0.054798	-0.54162	4.07977	3.2797	2.09206	-0.0444264	-0.15419	-0.322866	
3.33333	2.73038	2.89818	1.86529	0.125378	0.00598863	-0.705304	4.12128	3.05973	2.51981	0.816084	-0.0410586	-0.331867	
3.88889	4.35179	4.13679	3.32485	0.556695	-0.200005	-0.732401	2.3643	1.8947	3.31836	0.909197	-0.782938	0.223487	
4.44444	5.03696	4.69201	4.88575	0.392017	-0.197903	-0.338275	0.376333	0.326141	2.92515	-1.56793	0.791404	1.35301	
5	5.15634	4.7609	5.64533	2.36072e-05	-3.62836e-05	-1.23904e-05	0.101154	-0.0505668	0.113106	-2.64706e-06	3.81818e-06	4.51081e-06	
