0	0.850702	0.566038	0.763818	0.811866	
0.263158	1.50897	1.47569	1.53751	1.40621	
0.526316	1.393	1.46025	1.40904	1.38197	
0.789474	1.31875	1.30209	1.32666	1.30649	
1.05263	1.24861	1.25457	1.24982	1.21848	
1.31579	1.19891	1.24171	1.20463	1.21824	
1.57895	1.35373	1.43869	1.34304	1.41489	
1.84211	2.07799	2.00691	2.06246	2.09067	
2.10526	2.5005	2.28079	2.42578	2.48895	
2.36842	1.7907	1.80062	1.86428	1.83993	
2.63158	1.90248	2.00345	1.90616	1.82426	
2.89474	1.85112	2.02056	1.85532	1.90992	
3.15789	1.39502	1.50993	1.43898	1.51934	
3.42105	1.19803	1.28358	1.19511	1.2952	
3.68421	1.16896	1.19454	1.18448	1.22789	
3.94737	1.24383	1.21347	1.23262	1.22013	
4.21053	1.3457	1.28064	1.31459	1.3114	
4.47368	1.50675	1.37394	1.46307	1.37406	
4.73684	0.784411	0.743405	0.900455	0.716882	
5	0.743331	0.707834	0.868317	0.680074	
